"pdb","vorvol","variable","value"
"1AF7_A","vSC","hbe_mean",0.418247562386456
"1AF7_A","vSC","hpshh",0.475252001640443
"1AF7_A","vSC","resvol",-0.0425537378647106
"1AF7_A","vSC","rsa",0.925244974647118
"1AF7_A","vSC","seqent",0.60550397184676
"1AGM_A","fvAA","asa",0.857021485681631
"1AGM_A","fvAA","ddgent",0.735535668414168
"1AGM_A","fvAA","hbe_mean",0.480536862219591
"1AGM_A","fvAA","hpshh",0.35412270496791
"1AGM_A","fvAA","resvol",-0.401401335086788
"1AGM_A","fvAA","rsa",0.893433960820232
"1AGM_A","fvAA","seqent",0.359101251853767
"1AGM_A","fvCA","asa",0.771636942485146
"1AGM_A","fvCA","ddgent",0.679370633715052
"1AGM_A","fvCA","hbe_mean",0.497030547076068
"1AGM_A","fvCA","hpshh",0.296437118759892
"1AGM_A","fvCA","resvol",-0.477030010288359
"1AGM_A","fvCA","rsa",0.825368406936352
"1AGM_A","fvCA","seqent",0.308795343520535
"1AGM_A","fvSC","asa",0.813619052219124
"1AGM_A","fvSC","ddgent",0.731881107074191
"1AGM_A","fvSC","hbe_mean",0.39957338233321
"1AGM_A","fvSC","hpshh",0.355942508178721
"1AGM_A","fvSC","resvol",-0.463442434277386
"1AGM_A","fvSC","rsa",0.856346597877747
"1AGM_A","fvSC","seqent",0.368887717015545
"1AGM_A","mvAA","asa",0.904759021681725
"1AGM_A","mvAA","ddgent",0.752809144604741
"1AGM_A","mvAA","hbe_mean",0.455598074077755
"1AGM_A","mvAA","hpshh",0.28461226238006
"1AGM_A","mvAA","resvol",-0.0383323827587677
"1AGM_A","mvAA","rsa",0.912573972173194
"1AGM_A","mvAA","seqent",0.367899190192229
"1AGM_A","mvCA","asa",0.844788063304602
"1AGM_A","mvCA","ddgent",0.721439190510962
"1AGM_A","mvCA","hbe_mean",0.488958151081297
"1AGM_A","mvCA","hpshh",0.254773676639014
"1AGM_A","mvCA","resvol",-0.178716238561929
"1AGM_A","mvCA","rsa",0.873521791402589
"1AGM_A","mvCA","seqent",0.329953750389689
"1AGM_A","mvSC","asa",0.886886772754428
"1AGM_A","mvSC","ddgent",0.76742466497661
"1AGM_A","mvSC","hbe_mean",0.39213322439027
"1AGM_A","mvSC","hpshh",0.29500173640695
"1AGM_A","mvSC","resvol",-0.13732478831868
"1AGM_A","mvSC","rsa",0.901401217319238
"1AGM_A","mvSC","seqent",0.384131671167047
"1AGM_A","vAA","asa",0.908395673563042
"1AGM_A","vAA","ddgent",0.754421164654724
"1AGM_A","vAA","hbe_mean",0.456141412869865
"1AGM_A","vAA","hpshh",0.289474803346019
"1AGM_A","vAA","resvol",-0.0367450608327699
"1AGM_A","vAA","rsa",0.915485518834064
"1AGM_A","vAA","seqent",0.371489980215167
"1AGM_A","vCA","asa",0.848418749188567
"1AGM_A","vCA","ddgent",0.722482547863166
"1AGM_A","vCA","hbe_mean",0.488171061258727
"1AGM_A","vCA","hpshh",0.261311178506945
"1AGM_A","vCA","resvol",-0.178165877225988
"1AGM_A","vCA","rsa",0.876801696954223
"1AGM_A","vCA","seqent",0.332554117143352
"1AGM_A","vSC","asa",0.88993846737186
"1AGM_A","vSC","ddgent",0.767918083904855
"1AGM_A","vSC","hbe_mean",0.394995752877414
"1AGM_A","vSC","hpshh",0.300480944226286
"1AGM_A","vSC","resvol",-0.136068982767271
"1AGM_A","vSC","rsa",0.903936645362048
"1AGM_A","vSC","seqent",0.386458223922712
"1AGY_A","fvAA","asa",0.865504412971785
"1AGY_A","fvAA","ddgent",0.733532360798496
"1AGY_A","fvAA","hbe_mean",0.480667860267382
"1AGY_A","fvAA","hpshh",0.342006113092339
"1AGY_A","fvAA","resvol",-0.241243775351822
"1AGY_A","fvAA","rsa",0.91081345611858
"1AGY_A","fvAA","seqent",0.441488501751455
"1AGY_A","fvCA","asa",0.769956507813671
"1AGY_A","fvCA","ddgent",0.666575628867144
"1AGY_A","fvCA","hbe_mean",0.505090942392868
"1AGY_A","fvCA","hpshh",0.286385234956024
"1AGY_A","fvCA","resvol",-0.370787414282424
"1AGY_A","fvCA","rsa",0.843054423420871
"1AGY_A","fvCA","seqent",0.423412761322581
"1AGY_A","fvSC","asa",0.870775015915009
"1AGY_A","fvSC","ddgent",0.730642695472282
"1AGY_A","fvSC","hbe_mean",0.453104656368183
"1AGY_A","fvSC","hpshh",0.383164649468998
"1AGY_A","fvSC","resvol",-0.236566796485104
"1AGY_A","fvSC","rsa",0.908893606350602
"1AGY_A","fvSC","seqent",0.474871173463966
"1AGY_A","mvAA","asa",0.881309128123202
"1AGY_A","mvAA","ddgent",0.762821418368917
"1AGY_A","mvAA","hbe_mean",0.474061044055492
"1AGY_A","mvAA","hpshh",0.268171472302161
"1AGY_A","mvAA","resvol",0.0265854306305798
"1AGY_A","mvAA","rsa",0.915656426900279
"1AGY_A","mvAA","seqent",0.506298099034209
"1AGY_A","mvCA","asa",0.815671323232691
"1AGY_A","mvCA","ddgent",0.720661499486735
"1AGY_A","mvCA","hbe_mean",0.48259118485378
"1AGY_A","mvCA","hpshh",0.239732646610667
"1AGY_A","mvCA","resvol",-0.126440112481945
"1AGY_A","mvCA","rsa",0.871515644550167
"1AGY_A","mvCA","seqent",0.504780276787359
"1AGY_A","mvSC","asa",0.888356303375986
"1AGY_A","mvSC","ddgent",0.753807106598985
"1AGY_A","mvSC","hbe_mean",0.444035984685704
"1AGY_A","mvSC","hpshh",0.306748741321303
"1AGY_A","mvSC","resvol",0.00488677252245972
"1AGY_A","mvSC","rsa",0.917845812226815
"1AGY_A","mvSC","seqent",0.53239616573366
"1AGY_A","vAA","asa",0.891648558272628
"1AGY_A","vAA","ddgent",0.773659625363759
"1AGY_A","vAA","hbe_mean",0.483687872383249
"1AGY_A","vAA","hpshh",0.287407347533833
"1AGY_A","vAA","resvol",0.0390421261147194
"1AGY_A","vAA","rsa",0.922461017580376
"1AGY_A","vAA","seqent",0.502502758607236
"1AGY_A","vCA","asa",0.824250732988484
"1AGY_A","vCA","ddgent",0.732799349550619
"1AGY_A","vCA","hbe_mean",0.498035088767338
"1AGY_A","vCA","hpshh",0.257799943209466
"1AGY_A","vCA","resvol",-0.123755384646817
"1AGY_A","vCA","rsa",0.879831841082062
"1AGY_A","vCA","seqent",0.504237188372251
"1AGY_A","vSC","asa",0.897931192646852
"1AGY_A","vSC","ddgent",0.764739490627815
"1AGY_A","vSC","hbe_mean",0.450349199511751
"1AGY_A","vSC","hpshh",0.323539578375705
"1AGY_A","vSC","resvol",0.019136178455849
"1AGY_A","vSC","rsa",0.923461924479116
"1AGY_A","vSC","seqent",0.526296623591718
"1AH7_A","fvAA","asa",0.894894287418093
"1AH7_A","fvAA","ddgent",0.762995210079234
"1AH7_A","fvAA","hbe_mean",0.449298516191331
"1AH7_A","fvAA","hpshh",0.401684375275179
"1AH7_A","fvAA","resvol",-0.117671764552812
"1AH7_A","fvAA","rsa",0.917578755317493
"1AH7_A","fvAA","seqent",0.444797954122951
"1AH7_A","fvCA","asa",0.774887061124072
"1AH7_A","fvCA","ddgent",0.714366644029473
"1AH7_A","fvCA","hbe_mean",0.475588428611694
"1AH7_A","fvCA","hpshh",0.357883244146292
"1AH7_A","fvCA","resvol",-0.237969711755737
"1AH7_A","fvCA","rsa",0.817897597392095
"1AH7_A","fvCA","seqent",0.432424206260644
"1AH7_A","fvSC","asa",0.869540332277104
"1AH7_A","fvSC","ddgent",0.74161355865817
"1AH7_A","fvSC","hbe_mean",0.392956317538909
"1AH7_A","fvSC","hpshh",0.439149363335278
"1AH7_A","fvSC","resvol",-0.177362286481608
"1AH7_A","fvSC","rsa",0.894973057581542
"1AH7_A","fvSC","seqent",0.397808548261276
"1AH7_A","mvAA","asa",0.908497631176038
"1AH7_A","mvAA","ddgent",0.760686745709879
"1AH7_A","mvAA","hbe_mean",0.399592950127968
"1AH7_A","mvAA","hpshh",0.367376252854573
"1AH7_A","mvAA","resvol",0.144647761166993
"1AH7_A","mvAA","rsa",0.917313243919081
"1AH7_A","mvAA","seqent",0.448070117316584
"1AH7_A","mvCA","asa",0.821686399096482
"1AH7_A","mvCA","ddgent",0.74187631070021
"1AH7_A","mvCA","hbe_mean",0.419207360410091
"1AH7_A","mvCA","hpshh",0.34677036633644
"1AH7_A","mvCA","resvol",-0.000651621803929475
"1AH7_A","mvCA","rsa",0.849497378036644
"1AH7_A","mvCA","seqent",0.466977671770363
"1AH7_A","mvSC","asa",0.907256202283492
"1AH7_A","mvSC","ddgent",0.757787497246
"1AH7_A","mvSC","hbe_mean",0.35881322839907
"1AH7_A","mvSC","hpshh",0.40195582810924
"1AH7_A","mvSC","resvol",0.0796714075950154
"1AH7_A","mvSC","rsa",0.918118369392231
"1AH7_A","mvSC","seqent",0.42549219128052
"1AH7_A","vAA","asa",0.912928967664595
"1AH7_A","vAA","ddgent",0.770644395303103
"1AH7_A","vAA","hbe_mean",0.416443491281925
"1AH7_A","vAA","hpshh",0.362783630659019
"1AH7_A","vAA","resvol",0.143067005258214
"1AH7_A","vAA","rsa",0.922457373847629
"1AH7_A","vAA","seqent",0.444797138122155
"1AH7_A","vCA","asa",0.822911461095257
"1AH7_A","vCA","ddgent",0.748465511754482
"1AH7_A","vCA","hbe_mean",0.437600231959106
"1AH7_A","vCA","hpshh",0.338729393756384
"1AH7_A","vCA","resvol",-0.00484050216913943
"1AH7_A","vCA","rsa",0.853016529113897
"1AH7_A","vCA","seqent",0.468581113335323
"1AH7_A","vSC","asa",0.910418695332435
"1AH7_A","vSC","ddgent",0.764065802250528
"1AH7_A","vSC","hbe_mean",0.37303580834271
"1AH7_A","vSC","hpshh",0.399451839240826
"1AH7_A","vSC","resvol",0.077793083186578
"1AH7_A","vSC","rsa",0.921846984007213
"1AH7_A","vSC","seqent",0.42259538845324
"1AJ0_A","fvAA","asa",0.884989419390183
"1AJ0_A","fvAA","ddgent",0.724752453525422
"1AJ0_A","fvAA","hbe_mean",0.411931520937964
"1AJ0_A","fvAA","hpshh",0.484553302850859
"1AJ0_A","fvAA","resvol",-0.148548975578623
"1AJ0_A","fvAA","rsa",0.914344419225364
"1AJ0_A","fvAA","seqent",0.442795035528676
"1AJ0_A","fvCA","asa",0.791348497633645
"1AJ0_A","fvCA","ddgent",0.663948955219967
"1AJ0_A","fvCA","hbe_mean",0.424462528596877
"1AJ0_A","fvCA","hpshh",0.402404767502087
"1AJ0_A","fvCA","resvol",-0.249166235203362
"1AJ0_A","fvCA","rsa",0.840421931036895
"1AJ0_A","fvCA","seqent",0.417707315382263
"1AJ0_A","fvSC","asa",0.868583455760506
"1AJ0_A","fvSC","ddgent",0.727479350949184
"1AJ0_A","fvSC","hbe_mean",0.342810540494708
"1AJ0_A","fvSC","hpshh",0.490081422237808
"1AJ0_A","fvSC","resvol",-0.193204546690931
"1AJ0_A","fvSC","rsa",0.901047658997858
"1AJ0_A","fvSC","seqent",0.470203725080016
"1AJ0_A","mvAA","asa",0.894523161009342
"1AJ0_A","mvAA","ddgent",0.708730325844443
"1AJ0_A","mvAA","hbe_mean",0.399534317230477
"1AJ0_A","mvAA","hpshh",0.403135109023152
"1AJ0_A","mvAA","resvol",0.08774223106753
"1AJ0_A","mvAA","rsa",0.905093194949454
"1AJ0_A","mvAA","seqent",0.475006782845332
"1AJ0_A","mvCA","asa",0.820914479825361
"1AJ0_A","mvCA","ddgent",0.661199583366889
"1AJ0_A","mvCA","hbe_mean",0.432404595937697
"1AJ0_A","mvCA","hpshh",0.353325978213801
"1AJ0_A","mvCA","resvol",-0.0407663937465752
"1AJ0_A","mvCA","rsa",0.850810543846265
"1AJ0_A","mvCA","seqent",0.45628968478673
"1AJ0_A","mvSC","asa",0.897463769219393
"1AJ0_A","mvSC","ddgent",0.723771605217385
"1AJ0_A","mvSC","hbe_mean",0.338615786617515
"1AJ0_A","mvSC","hpshh",0.42903393664545
"1AJ0_A","mvSC","resvol",0.0420686169179552
"1AJ0_A","mvSC","rsa",0.910483136466851
"1AJ0_A","mvSC","seqent",0.501166666672112
"1AJ0_A","vAA","asa",0.898526287915929
"1AJ0_A","vAA","ddgent",0.712365297233692
"1AJ0_A","vAA","hbe_mean",0.40562587592308
"1AJ0_A","vAA","hpshh",0.411947753664217
"1AJ0_A","vAA","resvol",0.0893146406542987
"1AJ0_A","vAA","rsa",0.908460636300927
"1AJ0_A","vAA","seqent",0.470036718056414
"1AJ0_A","vCA","asa",0.825329007971645
"1AJ0_A","vCA","ddgent",0.666080815372296
"1AJ0_A","vCA","hbe_mean",0.440246845530753
"1AJ0_A","vCA","hpshh",0.359607773573645
"1AJ0_A","vCA","resvol",-0.0446227396952993
"1AJ0_A","vCA","rsa",0.856370812443313
"1AJ0_A","vCA","seqent",0.445921332071452
"1AJ0_A","vSC","asa",0.902777434059468
"1AJ0_A","vSC","ddgent",0.731641936321915
"1AJ0_A","vSC","hbe_mean",0.34365350538869
"1AJ0_A","vSC","hpshh",0.436718213023893
"1AJ0_A","vSC","resvol",0.0458714099815575
"1AJ0_A","vSC","rsa",0.914663112975026
"1AJ0_A","vSC","seqent",0.496611175408127
"1AK0_A","fvAA","asa",0.882106539407817
"1AK0_A","fvAA","ddgent",0.73817673108153
"1AK0_A","fvAA","hbe_mean",0.426946607615653
"1AK0_A","fvAA","hpshh",0.398743763875832
"1AK0_A","fvAA","resvol",-0.20645225132691
"1AK0_A","fvAA","rsa",0.912291235334206
"1AK0_A","fvAA","seqent",0.539826539634802
"1AK0_A","fvCA","asa",0.737723792260584
"1AK0_A","fvCA","ddgent",0.652818449217043
"1AK0_A","fvCA","hbe_mean",0.408400219863421
"1AK0_A","fvCA","hpshh",0.313966222895762
"1AK0_A","fvCA","resvol",-0.324683537320322
"1AK0_A","fvCA","rsa",0.801673546559914
"1AK0_A","fvCA","seqent",0.487947891127564
"1AK0_A","fvSC","asa",0.856667719211387
"1AK0_A","fvSC","ddgent",0.740285389633639
"1AK0_A","fvSC","hbe_mean",0.377429506800979
"1AK0_A","fvSC","hpshh",0.427508704846524
"1AK0_A","fvSC","resvol",-0.297996121790149
"1AK0_A","fvSC","rsa",0.89360253285494
"1AK0_A","fvSC","seqent",0.561643446981147
"1AK0_A","mvAA","asa",0.900895846747373
"1AK0_A","mvAA","ddgent",0.724335905145145
"1AK0_A","mvAA","hbe_mean",0.426888871353941
"1AK0_A","mvAA","hpshh",0.356648630931021
"1AK0_A","mvAA","resvol",0.0133444687616243
"1AK0_A","mvAA","rsa",0.920699600021753
"1AK0_A","mvAA","seqent",0.547031635736175
"1AK0_A","mvCA","asa",0.778551191905781
"1AK0_A","mvCA","ddgent",0.658037944550607
"1AK0_A","mvCA","hbe_mean",0.41564954574072
"1AK0_A","mvCA","hpshh",0.289855572119472
"1AK0_A","mvCA","resvol",-0.10173634911852
"1AK0_A","mvCA","rsa",0.827409218478293
"1AK0_A","mvCA","seqent",0.505122401033471
"1AK0_A","mvSC","asa",0.896687193495853
"1AK0_A","mvSC","ddgent",0.747308728290147
"1AK0_A","mvSC","hbe_mean",0.382647889978565
"1AK0_A","mvSC","hpshh",0.38152411268535
"1AK0_A","mvSC","resvol",-0.0759167207659971
"1AK0_A","mvSC","rsa",0.921861221809979
"1AK0_A","mvSC","seqent",0.576883462502773
"1AK0_A","vAA","asa",0.911323061246325
"1AK0_A","vAA","ddgent",0.736961044551259
"1AK0_A","vAA","hbe_mean",0.42917614065972
"1AK0_A","vAA","hpshh",0.358719135314495
"1AK0_A","vAA","resvol",0.0303501861662088
"1AK0_A","vAA","rsa",0.926695214842082
"1AK0_A","vAA","seqent",0.549136260775246
"1AK0_A","vCA","asa",0.783796816545309
"1AK0_A","vCA","ddgent",0.664877485668073
"1AK0_A","vCA","hbe_mean",0.414423710308444
"1AK0_A","vCA","hpshh",0.287591489309748
"1AK0_A","vCA","resvol",-0.0933087978020154
"1AK0_A","vCA","rsa",0.830765051051532
"1AK0_A","vCA","seqent",0.503375829649947
"1AK0_A","vSC","asa",0.905455384457217
"1AK0_A","vSC","ddgent",0.759472115516308
"1AK0_A","vSC","hbe_mean",0.387466421379729
"1AK0_A","vSC","hpshh",0.384409150615766
"1AK0_A","vSC","resvol",-0.0644454413699939
"1AK0_A","vSC","rsa",0.927898649788039
"1AK0_A","vSC","seqent",0.578095236076555
"1AKO_A","fvAA","asa",0.876728845793014
"1AKO_A","fvAA","ddgent",0.793802800042642
"1AKO_A","fvAA","hbe_mean",0.369958326506192
"1AKO_A","fvAA","hpshh",0.481500376653789
"1AKO_A","fvAA","resvol",-0.130213457595122
"1AKO_A","fvAA","rsa",0.903119132387576
"1AKO_A","fvAA","seqent",0.438944053288683
"1AKO_A","fvCA","asa",0.754709763564063
"1AKO_A","fvCA","ddgent",0.728212452627635
"1AKO_A","fvCA","hbe_mean",0.383625625636201
"1AKO_A","fvCA","hpshh",0.405241906838796
"1AKO_A","fvCA","resvol",-0.245513081243109
"1AKO_A","fvCA","rsa",0.806056203733185
"1AKO_A","fvCA","seqent",0.449584713089935
"1AKO_A","fvSC","asa",0.860716460759129
"1AKO_A","fvSC","ddgent",0.782858729023961
"1AKO_A","fvSC","hbe_mean",0.323865654630846
"1AKO_A","fvSC","hpshh",0.503776001584681
"1AKO_A","fvSC","resvol",-0.183187969152435
"1AKO_A","fvSC","rsa",0.889561703023549
"1AKO_A","fvSC","seqent",0.428782364835535
"1AKO_A","mvAA","asa",0.914108050733751
"1AKO_A","mvAA","ddgent",0.804253865379256
"1AKO_A","mvAA","hbe_mean",0.385753181109047
"1AKO_A","mvAA","hpshh",0.418470047263595
"1AKO_A","mvAA","resvol",0.142054033507591
"1AKO_A","mvAA","rsa",0.920722980368397
"1AKO_A","mvAA","seqent",0.462479591432065
"1AKO_A","mvCA","asa",0.815618875007901
"1AKO_A","mvCA","ddgent",0.763416533306069
"1AKO_A","mvCA","hbe_mean",0.391886427190793
"1AKO_A","mvCA","hpshh",0.36736406249864
"1AKO_A","mvCA","resvol",-0.0118809681984064
"1AKO_A","mvCA","rsa",0.848312248282201
"1AKO_A","mvCA","seqent",0.474842873285647
"1AKO_A","mvSC","asa",0.910627842458265
"1AKO_A","mvSC","ddgent",0.813079666618247
"1AKO_A","mvSC","hbe_mean",0.325676863462758
"1AKO_A","mvSC","hpshh",0.437749986203282
"1AKO_A","mvSC","resvol",0.0593478534258265
"1AKO_A","mvSC","rsa",0.922472495123012
"1AKO_A","mvSC","seqent",0.45786982364135
"1AKO_A","vAA","asa",0.914915549018657
"1AKO_A","vAA","ddgent",0.805334257662026
"1AKO_A","vAA","hbe_mean",0.387028654356324
"1AKO_A","vAA","hpshh",0.415998612543185
"1AKO_A","vAA","resvol",0.139880678029383
"1AKO_A","vAA","rsa",0.921845593478214
"1AKO_A","vAA","seqent",0.459868065222053
"1AKO_A","vCA","asa",0.813172951769677
"1AKO_A","vCA","ddgent",0.762294995096777
"1AKO_A","vCA","hbe_mean",0.392727285501208
"1AKO_A","vCA","hpshh",0.363912360708813
"1AKO_A","vCA","resvol",-0.0219593132174373
"1AKO_A","vCA","rsa",0.847715020606638
"1AKO_A","vCA","seqent",0.473337566630688
"1AKO_A","vSC","asa",0.912801371690904
"1AKO_A","vSC","ddgent",0.813719922171856
"1AKO_A","vSC","hbe_mean",0.327981507374727
"1AKO_A","vSC","hpshh",0.440032175353745
"1AKO_A","vSC","resvol",0.0575327055066255
"1AKO_A","vSC","rsa",0.924601836683842
"1AKO_A","vSC","seqent",0.454175773672842
"1AMY_A","fvAA","asa",0.847176017227523
"1AMY_A","fvAA","ddgent",0.71360350760769
"1AMY_A","fvAA","hbe_mean",0.349417669156972
"1AMY_A","fvAA","hpshh",0.462410200490692
"1AMY_A","fvAA","resvol",-0.248732965135779
"1AMY_A","fvAA","rsa",0.885683977736059
"1AMY_A","fvAA","seqent",0.414492158494675
"1AMY_A","fvCA","asa",0.720835179260669
"1AMY_A","fvCA","ddgent",0.643059424641772
"1AMY_A","fvCA","hbe_mean",0.354621274892504
"1AMY_A","fvCA","hpshh",0.357625609731813
"1AMY_A","fvCA","resvol",-0.356111194914558
"1AMY_A","fvCA","rsa",0.7873322471053
"1AMY_A","fvCA","seqent",0.359937186641471
"1AMY_A","fvSC","asa",0.852407151884036
"1AMY_A","fvSC","ddgent",0.736378667310085
"1AMY_A","fvSC","hbe_mean",0.285315726807893
"1AMY_A","fvSC","hpshh",0.483516625244206
"1AMY_A","fvSC","resvol",-0.280547493121809
"1AMY_A","fvSC","rsa",0.890883228306235
"1AMY_A","fvSC","seqent",0.430906616879356
"1AMY_A","mvAA","asa",0.865035102221133
"1AMY_A","mvAA","ddgent",0.736046755146159
"1AMY_A","mvAA","hbe_mean",0.299530201286863
"1AMY_A","mvAA","hpshh",0.400607175666947
"1AMY_A","mvAA","resvol",0.0359121605943139
"1AMY_A","mvAA","rsa",0.879060757254056
"1AMY_A","mvAA","seqent",0.398671180188249
"1AMY_A","mvCA","asa",0.755932661008768
"1AMY_A","mvCA","ddgent",0.6836978168392
"1AMY_A","mvCA","hbe_mean",0.322004148510014
"1AMY_A","mvCA","hpshh",0.321673969845348
"1AMY_A","mvCA","resvol",-0.121922452701795
"1AMY_A","mvCA","rsa",0.800251316866893
"1AMY_A","mvCA","seqent",0.360327627737779
"1AMY_A","mvSC","asa",0.885358807773
"1AMY_A","mvSC","ddgent",0.770996747095175
"1AMY_A","mvSC","hbe_mean",0.233019098970704
"1AMY_A","mvSC","hpshh",0.416140470584256
"1AMY_A","mvSC","resvol",-0.0192970470598731
"1AMY_A","mvSC","rsa",0.900239400989614
"1AMY_A","mvSC","seqent",0.422390985642915
"1AMY_A","vAA","asa",0.869343646066302
"1AMY_A","vAA","ddgent",0.736141361107517
"1AMY_A","vAA","hbe_mean",0.308981629308793
"1AMY_A","vAA","hpshh",0.399130875230084
"1AMY_A","vAA","resvol",0.0282491201480409
"1AMY_A","vAA","rsa",0.886004923916054
"1AMY_A","vAA","seqent",0.40077712366688
"1AMY_A","vCA","asa",0.759010572516393
"1AMY_A","vCA","ddgent",0.682175871007344
"1AMY_A","vCA","hbe_mean",0.327724097910568
"1AMY_A","vCA","hpshh",0.318336926414189
"1AMY_A","vCA","resvol",-0.122886430635771
"1AMY_A","vCA","rsa",0.804215281929749
"1AMY_A","vCA","seqent",0.360545629364221
"1AMY_A","vSC","asa",0.888257058922691
"1AMY_A","vSC","ddgent",0.769405496899455
"1AMY_A","vSC","hbe_mean",0.241163981954352
"1AMY_A","vSC","hpshh",0.414526068549853
"1AMY_A","vSC","resvol",-0.0234362705575239
"1AMY_A","vSC","rsa",0.904813870453807
"1AMY_A","vSC","seqent",0.42572408199876
"1AQ2_A","fvAA","asa",0.859946135927901
"1AQ2_A","fvAA","ddgent",0.735953814986094
"1AQ2_A","fvAA","hbe_mean",0.460634776104182
"1AQ2_A","fvAA","hpshh",0.488436019736902
"1AQ2_A","fvAA","resvol",-0.214684638862788
"1AQ2_A","fvAA","rsa",0.887028948495954
"1AQ2_A","fvAA","seqent",0.529001711281269
"1AQ2_A","fvCA","asa",0.753564991106126
"1AQ2_A","fvCA","ddgent",0.674192739927029
"1AQ2_A","fvCA","hbe_mean",0.462374395122485
"1AQ2_A","fvCA","hpshh",0.420115421304857
"1AQ2_A","fvCA","resvol",-0.346046410798083
"1AQ2_A","fvCA","rsa",0.803449401716073
"1AQ2_A","fvCA","seqent",0.490693301480677
"1AQ2_A","fvSC","asa",0.827155084856913
"1AQ2_A","fvSC","ddgent",0.718572220543109
"1AQ2_A","fvSC","hbe_mean",0.393866556799092
"1AQ2_A","fvSC","hpshh",0.486960467601467
"1AQ2_A","fvSC","resvol",-0.291870751563746
"1AQ2_A","fvSC","rsa",0.860699941742537
"1AQ2_A","fvSC","seqent",0.538459465042914
"1AQ2_A","mvAA","asa",0.897097590567152
"1AQ2_A","mvAA","ddgent",0.75581819388982
"1AQ2_A","mvAA","hbe_mean",0.430823898810196
"1AQ2_A","mvAA","hpshh",0.410041862045909
"1AQ2_A","mvAA","resvol",0.0970144909736145
"1AQ2_A","mvAA","rsa",0.900348149983125
"1AQ2_A","mvAA","seqent",0.528873833378936
"1AQ2_A","mvCA","asa",0.822363379497841
"1AQ2_A","mvCA","ddgent",0.718471664147472
"1AQ2_A","mvCA","hbe_mean",0.450144687557544
"1AQ2_A","mvCA","hpshh",0.37784901237507
"1AQ2_A","mvCA","resvol",-0.0732961075570652
"1AQ2_A","mvCA","rsa",0.849348559754015
"1AQ2_A","mvCA","seqent",0.50464845106025
"1AQ2_A","mvSC","asa",0.890119183009277
"1AQ2_A","mvSC","ddgent",0.764661954990377
"1AQ2_A","mvSC","hbe_mean",0.374088547641161
"1AQ2_A","mvSC","hpshh",0.409574345005088
"1AQ2_A","mvSC","resvol",0.0236533764860791
"1AQ2_A","mvSC","rsa",0.898794060219067
"1AQ2_A","mvSC","seqent",0.558874170597318
"1AQ2_A","vAA","asa",0.899039101701222
"1AQ2_A","vAA","ddgent",0.757957302543324
"1AQ2_A","vAA","hbe_mean",0.433679443617231
"1AQ2_A","vAA","hpshh",0.408960215567936
"1AQ2_A","vAA","resvol",0.0974250946692757
"1AQ2_A","vAA","rsa",0.902576913052181
"1AQ2_A","vAA","seqent",0.526761482801135
"1AQ2_A","vCA","asa",0.822714572343882
"1AQ2_A","vCA","ddgent",0.71804311737672
"1AQ2_A","vCA","hbe_mean",0.454383431468101
"1AQ2_A","vCA","hpshh",0.377061459340416
"1AQ2_A","vCA","resvol",-0.076265456593847
"1AQ2_A","vCA","rsa",0.85074536137738
"1AQ2_A","vCA","seqent",0.499273912801187
"1AQ2_A","vSC","asa",0.891812955916921
"1AQ2_A","vSC","ddgent",0.766366448840459
"1AQ2_A","vSC","hbe_mean",0.37657737548301
"1AQ2_A","vSC","hpshh",0.409046966829649
"1AQ2_A","vSC","resvol",0.0244155870468888
"1AQ2_A","vSC","rsa",0.900709431240896
"1AQ2_A","vSC","seqent",0.557080016822115
"1AQL_A","fvAA","asa",0.872758512493343
