"pdb","wcn","variable","value"
"1AGY_A","wcnN","r4s_JC",-0.485124026306207
"1AGY_A","wcnN","resvol",0.107983791662371
"1AGY_A","wcnN","rsa",-0.76328450793828
"1AGY_A","wcnN","seqent",-0.329254414948208
"1AGY_A","wcnO","ddgent",-0.584145610251484
"1AGY_A","wcnO","hbe",-0.647746674572594
"1AGY_A","wcnO","hpshh",-0.194544718815944
"1AGY_A","wcnO","r4s_JC",-0.498673073913943
"1AGY_A","wcnO","resvol",0.117894570151272
"1AGY_A","wcnO","rsa",-0.805708774362836
"1AGY_A","wcnO","seqent",-0.389513684729807
"1AGY_A","wcnSC","ddgent",-0.756960467620366
"1AGY_A","wcnSC","hbe",-0.469956119866807
"1AGY_A","wcnSC","hpshh",-0.373165585129233
"1AGY_A","wcnSC","r4s_JC",-0.69707746637374
"1AGY_A","wcnSC","resvol",0.0309721686502572
"1AGY_A","wcnSC","rsa",-0.929502042960963
"1AGY_A","wcnSC","seqent",-0.531507760985246
"1AH7_A","wcnAA","ddgent",-0.695232927237268
"1AH7_A","wcnAA","hbe",-0.436229725087815
"1AH7_A","wcnAA","hpshh",-0.342210040487107
"1AH7_A","wcnAA","r4s_JC",-0.690263024278403
"1AH7_A","wcnAA","resvol",-0.0455038311472661
"1AH7_A","wcnAA","rsa",-0.867944488153406
"1AH7_A","wcnAA","seqent",-0.462434995336709
"1AH7_A","wcnC","ddgent",-0.572313115570099
"1AH7_A","wcnC","hbe",-0.564561082616468
"1AH7_A","wcnC","hpshh",-0.259403026405013
"1AH7_A","wcnC","r4s_JC",-0.592181916439554
"1AH7_A","wcnC","resvol",0.0510598075081572
"1AH7_A","wcnC","rsa",-0.77058771771549
"1AH7_A","wcnC","seqent",-0.373183276227002
"1AH7_A","wcnCA","ddgent",-0.654702200752352
"1AH7_A","wcnCA","hbe",-0.486234859955087
"1AH7_A","wcnCA","hpshh",-0.289754642006269
"1AH7_A","wcnCA","r4s_JC",-0.676982984098337
"1AH7_A","wcnCA","resvol",0.0444044240082243
"1AH7_A","wcnCA","rsa",-0.817314860076629
"1AH7_A","wcnCA","seqent",-0.447040324311505
"1AH7_A","wcnCB","ddgent",-0.722477539596406
"1AH7_A","wcnCB","hbe",-0.444296043671553
"1AH7_A","wcnCB","hpshh",-0.335109341278047
"1AH7_A","wcnCB","r4s_JC",-0.703583456605012
"1AH7_A","wcnCB","resvol",0.0352608439341159
"1AH7_A","wcnCB","rsa",-0.870191311882337
"1AH7_A","wcnCB","seqent",-0.485666538010703
"1AH7_A","wcnN","ddgent",-0.557634905221585
"1AH7_A","wcnN","hbe",-0.550411150148435
"1AH7_A","wcnN","hpshh",-0.268045773942507
"1AH7_A","wcnN","r4s_JC",-0.618577164201672
"1AH7_A","wcnN","resvol",0.0350758357335028
"1AH7_A","wcnN","rsa",-0.743596377158318
"1AH7_A","wcnN","seqent",-0.401001559377655
"1AH7_A","wcnO","ddgent",-0.575159324025492
"1AH7_A","wcnO","hbe",-0.54620861612411
"1AH7_A","wcnO","hpshh",-0.255803005837624
"1AH7_A","wcnO","r4s_JC",-0.584690193259537
"1AH7_A","wcnO","resvol",0.073557132150858
"1AH7_A","wcnO","rsa",-0.771969686134341
"1AH7_A","wcnO","seqent",-0.383712134503171
"1AH7_A","wcnSC","ddgent",-0.735557205689153
"1AH7_A","wcnSC","hbe",-0.391953537496395
"1AH7_A","wcnSC","hpshh",-0.373169563263438
"1AH7_A","wcnSC","r4s_JC",-0.705423951282337
"1AH7_A","wcnSC","resvol",-0.0247268371841605
"1AH7_A","wcnSC","rsa",-0.896213883577508
"1AH7_A","wcnSC","seqent",-0.484782809148183
"1AJ0_A","wcnAA","ddgent",-0.679508216678114
"1AJ0_A","wcnAA","hbe",-0.385513803984294
"1AJ0_A","wcnAA","hpshh",-0.381233714390184
"1AJ0_A","wcnAA","r4s_JC",-0.568408011064995
"1AJ0_A","wcnAA","resvol",-0.0448991156401241
"1AJ0_A","wcnAA","rsa",-0.867518666244525
"1AJ0_A","wcnAA","seqent",-0.53915487647338
"1AJ0_A","wcnC","ddgent",-0.577096523125519
"1AJ0_A","wcnC","hbe",-0.495832218247793
"1AJ0_A","wcnC","hpshh",-0.301233557882297
"1AJ0_A","wcnC","r4s_JC",-0.43465326854275
"1AJ0_A","wcnC","resvol",0.0378209850648735
"1AJ0_A","wcnC","rsa",-0.777958223912965
"1AJ0_A","wcnC","seqent",-0.421380934622581
"1AJ0_A","wcnCA","ddgent",-0.607938931624492
"1AJ0_A","wcnCA","hbe",-0.438323815140864
"1AJ0_A","wcnCA","hpshh",-0.324797062836983
"1AJ0_A","wcnCA","r4s_JC",-0.504605932123971
"1AJ0_A","wcnCA","resvol",0.0620371153190179
"1AJ0_A","wcnCA","rsa",-0.81525342691966
"1AJ0_A","wcnCA","seqent",-0.482952730800002
"1AJ0_A","wcnCB","ddgent",-0.672373655580976
"1AJ0_A","wcnCB","hbe",-0.393116812112201
"1AJ0_A","wcnCB","hpshh",-0.356119138919041
"1AJ0_A","wcnCB","r4s_JC",-0.564886585919416
"1AJ0_A","wcnCB","resvol",0.0370585965043197
"1AJ0_A","wcnCB","rsa",-0.8655866858159
"1AJ0_A","wcnCB","seqent",-0.537407190793701
"1AJ0_A","wcnN","ddgent",-0.501683575553279
"1AJ0_A","wcnN","hbe",-0.512031327431088
"1AJ0_A","wcnN","hpshh",-0.292109787216835
"1AJ0_A","wcnN","r4s_JC",-0.427867607001015
"1AJ0_A","wcnN","resvol",0.0545563962204391
"1AJ0_A","wcnN","rsa",-0.721304384188339
"1AJ0_A","wcnN","seqent",-0.403537947043279
"1AJ0_A","wcnO","ddgent",-0.607290918912527
"1AJ0_A","wcnO","hbe",-0.50865465091291
"1AJ0_A","wcnO","hpshh",-0.338509405938131
"1AJ0_A","wcnO","r4s_JC",-0.424582228137424
"1AJ0_A","wcnO","resvol",0.0568061556155078
"1AJ0_A","wcnO","rsa",-0.793656435277631
"1AJ0_A","wcnO","seqent",-0.416875224298324
"1AJ0_A","wcnSC","ddgent",-0.695938094719553
"1AJ0_A","wcnSC","hbe",-0.349788148953652
"1AJ0_A","wcnSC","hpshh",-0.400119064071124
"1AJ0_A","wcnSC","r4s_JC",-0.607044665983442
"1AJ0_A","wcnSC","resvol",0.00519543718674584
"1AJ0_A","wcnSC","rsa",-0.890381059539624
"1AJ0_A","wcnSC","seqent",-0.572624529256268
"1AK0_A","wcnAA","ddgent",-0.650921873879044
"1AK0_A","wcnAA","hbe",-0.442658699446906
"1AK0_A","wcnAA","hpshh",-0.32311705441369
"1AK0_A","wcnAA","r4s_JC",-0.717074254834188
"1AK0_A","wcnAA","resvol",0.0432077763075432
"1AK0_A","wcnAA","rsa",-0.863463267062779
"1AK0_A","wcnAA","seqent",-0.597739272697813
"1AK0_A","wcnC","ddgent",-0.514380841197686
"1AK0_A","wcnC","hbe",-0.534613971320295
"1AK0_A","wcnC","hpshh",-0.219812880875365
"1AK0_A","wcnC","r4s_JC",-0.620077477828361
"1AK0_A","wcnC","resvol",0.128004220128189
"1AK0_A","wcnC","rsa",-0.761584201589054
"1AK0_A","wcnC","seqent",-0.507382247875857
"1AK0_A","wcnCA","ddgent",-0.596664688349888
"1AK0_A","wcnCA","hbe",-0.474355907126658
"1AK0_A","wcnCA","hpshh",-0.249996400794086
"1AK0_A","wcnCA","r4s_JC",-0.674015846139411
"1AK0_A","wcnCA","resvol",0.134792362398431
"1AK0_A","wcnCA","rsa",-0.80552297039356
"1AK0_A","wcnCA","seqent",-0.540222094356276
"1AK0_A","wcnCB","ddgent",-0.685010011152489
"1AK0_A","wcnCB","hbe",-0.441180716385799
"1AK0_A","wcnCB","hpshh",-0.303195807010912
"1AK0_A","wcnCB","r4s_JC",-0.722556301384637
"1AK0_A","wcnCB","resvol",0.13899156771465
"1AK0_A","wcnCB","rsa",-0.866079856073939
"1AK0_A","wcnCB","seqent",-0.595110611024441
"1AK0_A","wcnN","ddgent",-0.502442460330401
"1AK0_A","wcnN","hbe",-0.497892077903776
"1AK0_A","wcnN","hpshh",-0.198468897437764
"1AK0_A","wcnN","r4s_JC",-0.603554704964273
"1AK0_A","wcnN","resvol",0.155859439860901
"1AK0_A","wcnN","rsa",-0.707603088292527
"1AK0_A","wcnN","seqent",-0.474415549963736
"1AK0_A","wcnO","ddgent",-0.511176620208832
"1AK0_A","wcnO","hbe",-0.540647899959527
"1AK0_A","wcnO","hpshh",-0.235685003865547
"1AK0_A","wcnO","r4s_JC",-0.607295057943493
"1AK0_A","wcnO","resvol",0.105775116960669
"1AK0_A","wcnO","rsa",-0.768704851684592
"1AK0_A","wcnO","seqent",-0.511236705260705
"1AK0_A","wcnSC","ddgent",-0.719305545591506
"1AK0_A","wcnSC","hbe",-0.390976590375662
"1AK0_A","wcnSC","hpshh",-0.348882277549484
"1AK0_A","wcnSC","r4s_JC",-0.753896024407119
"1AK0_A","wcnSC","resvol",0.115388595891625
"1AK0_A","wcnSC","rsa",-0.902464163271443
"1AK0_A","wcnSC","seqent",-0.640824736485725
"1AKO_A","wcnAA","ddgent",-0.798246560107029
"1AKO_A","wcnAA","hbe",-0.411356178680876
"1AKO_A","wcnAA","hpshh",-0.422915444438859
"1AKO_A","wcnAA","r4s_JC",-0.534678847524093
"1AKO_A","wcnAA","resvol",-0.0539036621422061
"1AKO_A","wcnAA","rsa",-0.897386746246407
"1AKO_A","wcnAA","seqent",-0.464577293000947
"1AKO_A","wcnC","ddgent",-0.66175367679376
"1AKO_A","wcnC","hbe",-0.498915499687574
"1AKO_A","wcnC","hpshh",-0.293336879147804
"1AKO_A","wcnC","r4s_JC",-0.457880212575853
"1AKO_A","wcnC","resvol",0.0311130193188556
"1AKO_A","wcnC","rsa",-0.783726385704637
"1AKO_A","wcnC","seqent",-0.388643489360647
"1AKO_A","wcnCA","ddgent",-0.733694212202011
"1AKO_A","wcnCA","hbe",-0.451793139008064
"1AKO_A","wcnCA","hpshh",-0.355809777279983
"1AKO_A","wcnCA","r4s_JC",-0.502626961406018
"1AKO_A","wcnCA","resvol",0.0322371147181883
"1AKO_A","wcnCA","rsa",-0.832832744141075
"1AKO_A","wcnCA","seqent",-0.427580671692444
"1AKO_A","wcnCB","ddgent",-0.786606626863178
"1AKO_A","wcnCB","hbe",-0.407785103008838
"1AKO_A","wcnCB","hpshh",-0.401407029612787
"1AKO_A","wcnCB","r4s_JC",-0.523173378000603
"1AKO_A","wcnCB","resvol",0.0282276323815713
"1AKO_A","wcnCB","rsa",-0.879885663906413
"1AKO_A","wcnCB","seqent",-0.446807316304025
"1AKO_A","wcnN","ddgent",-0.659774931781924
"1AKO_A","wcnN","hbe",-0.519424398655821
"1AKO_A","wcnN","hpshh",-0.3269136026383
"1AKO_A","wcnN","r4s_JC",-0.447335610629628
"1AKO_A","wcnN","resvol",0.0541911049211998
"1AKO_A","wcnN","rsa",-0.760720313535089
"1AKO_A","wcnN","seqent",-0.37359385246582
"1AKO_A","wcnO","ddgent",-0.630413572669629
"1AKO_A","wcnO","hbe",-0.518183220704854
"1AKO_A","wcnO","hpshh",-0.291919723378127
"1AKO_A","wcnO","r4s_JC",-0.427329487192539
"1AKO_A","wcnO","resvol",0.0228538927594689
"1AKO_A","wcnO","rsa",-0.767882672635842
"1AKO_A","wcnO","seqent",-0.357167676863113
"1AKO_A","wcnSC","ddgent",-0.813421925916136
"1AKO_A","wcnSC","hbe",-0.371472619725948
"1AKO_A","wcnSC","hpshh",-0.448510439344699
"1AKO_A","wcnSC","r4s_JC",-0.542670073267267
"1AKO_A","wcnSC","resvol",-0.0015803090474741
"1AKO_A","wcnSC","rsa",-0.913027739251688
"1AKO_A","wcnSC","seqent",-0.477694787115993
"1AMY_A","wcnAA","ddgent",-0.659251344192973
"1AMY_A","wcnAA","hbe",-0.270824625938002
"1AMY_A","wcnAA","hpshh",-0.3638434924905
"1AMY_A","wcnAA","r4s_JC",-0.55569175728052
"1AMY_A","wcnAA","resvol",0.0397738234408355
"1AMY_A","wcnAA","rsa",-0.828313318709499
"1AMY_A","wcnAA","seqent",-0.464697327349761
"1AMY_A","wcnC","ddgent",-0.549723130899809
"1AMY_A","wcnC","hbe",-0.379661469535907
"1AMY_A","wcnC","hpshh",-0.251964604550247
"1AMY_A","wcnC","r4s_JC",-0.491180324301876
"1AMY_A","wcnC","resvol",0.141245732332201
"1AMY_A","wcnC","rsa",-0.737438380262529
"1AMY_A","wcnC","seqent",-0.401756829174733
"1AMY_A","wcnCA","ddgent",-0.620941798635254
"1AMY_A","wcnCA","hbe",-0.322382201945812
"1AMY_A","wcnCA","hpshh",-0.294565155080623
"1AMY_A","wcnCA","r4s_JC",-0.520495193941247
"1AMY_A","wcnCA","resvol",0.13720113017668
"1AMY_A","wcnCA","rsa",-0.789657523640516
"1AMY_A","wcnCA","seqent",-0.421822237917746
"1AMY_A","wcnCB","ddgent",-0.68475003309375
"1AMY_A","wcnCB","hbe",-0.282620296587494
"1AMY_A","wcnCB","hpshh",-0.339986544680788
"1AMY_A","wcnCB","r4s_JC",-0.552294787875606
"1AMY_A","wcnCB","resvol",0.127076554524665
"1AMY_A","wcnCB","rsa",-0.841177780816432
"1AMY_A","wcnCB","seqent",-0.460355446344052
"1AMY_A","wcnN","ddgent",-0.520078647618845
"1AMY_A","wcnN","hbe",-0.38104861296951
"1AMY_A","wcnN","hpshh",-0.246978518813371
"1AMY_A","wcnN","r4s_JC",-0.467859356986118
"1AMY_A","wcnN","resvol",0.153781771546923
"1AMY_A","wcnN","rsa",-0.689605837661192
"1AMY_A","wcnN","seqent",-0.378572475379226
"1AMY_A","wcnO","ddgent",-0.536798417073662
"1AMY_A","wcnO","hbe",-0.406890761372187
"1AMY_A","wcnO","hpshh",-0.247304247624524
"1AMY_A","wcnO","r4s_JC",-0.46472686624085
"1AMY_A","wcnO","resvol",0.117376946515271
"1AMY_A","wcnO","rsa",-0.723472587305319
"1AMY_A","wcnO","seqent",-0.375651363594126
"1AMY_A","wcnSC","ddgent",-0.692041292200032
"1AMY_A","wcnSC","hbe",-0.232521201770515
"1AMY_A","wcnSC","hpshh",-0.398337851997589
"1AMY_A","wcnSC","r4s_JC",-0.577573355641304
"1AMY_A","wcnSC","resvol",0.0919703798005157
"1AMY_A","wcnSC","rsa",-0.854137416264344
"1AMY_A","wcnSC","seqent",-0.484250184749864
"1AQ2_A","wcnAA","ddgent",-0.636810415939764
"1AQ2_A","wcnAA","hbe",-0.410079344749951
"1AQ2_A","wcnAA","hpshh",-0.338016242017817
"1AQ2_A","wcnAA","r4s_JC",-0.721367425173786
"1AQ2_A","wcnAA","resvol",0.0058876937557385
"1AQ2_A","wcnAA","rsa",-0.809848556970704
"1AQ2_A","wcnAA","seqent",-0.623417427633708
"1AQ2_A","wcnC","ddgent",-0.544990611256366
"1AQ2_A","wcnC","hbe",-0.461317251943635
"1AQ2_A","wcnC","hpshh",-0.255900901393805
"1AQ2_A","wcnC","r4s_JC",-0.644683205249288
"1AQ2_A","wcnC","resvol",0.0887317870520303
"1AQ2_A","wcnC","rsa",-0.736087644582084
"1AQ2_A","wcnC","seqent",-0.55478353625609
"1AQ2_A","wcnCA","ddgent",-0.60259563151048
"1AQ2_A","wcnCA","hbe",-0.436739057252393
"1AQ2_A","wcnCA","hpshh",-0.291569253223257
"1AQ2_A","wcnCA","r4s_JC",-0.68085845136815
"1AQ2_A","wcnCA","resvol",0.0871263689404315
"1AQ2_A","wcnCA","rsa",-0.78038832273211
"1AQ2_A","wcnCA","seqent",-0.584133525252314
"1AQ2_A","wcnCB","ddgent",-0.64316895266304
"1AQ2_A","wcnCB","hbe",-0.40989029141497
"1AQ2_A","wcnCB","hpshh",-0.335448688972013
"1AQ2_A","wcnCB","r4s_JC",-0.721740282955064
"1AQ2_A","wcnCB","resvol",0.0701988289759668
"1AQ2_A","wcnCB","rsa",-0.818762661727512
"1AQ2_A","wcnCB","seqent",-0.619707549352477
"1AQ2_A","wcnN","ddgent",-0.53619098148671
"1AQ2_A","wcnN","hbe",-0.454578606022927
"1AQ2_A","wcnN","hpshh",-0.24872656810151
"1AQ2_A","wcnN","r4s_JC",-0.635786335319546
"1AQ2_A","wcnN","resvol",0.0821754229818485
"1AQ2_A","wcnN","rsa",-0.720504227007664
"1AQ2_A","wcnN","seqent",-0.540414616965333
"1AQ2_A","wcnO","ddgent",-0.525631378479554
"1AQ2_A","wcnO","hbe",-0.479898905008036
"1AQ2_A","wcnO","hpshh",-0.253005336180932
"1AQ2_A","wcnO","r4s_JC",-0.629807326849102
"1AQ2_A","wcnO","resvol",0.0890883795648277
"1AQ2_A","wcnO","rsa",-0.730178123897114
"1AQ2_A","wcnO","seqent",-0.54467006558204
"1AQ2_A","wcnSC","ddgent",-0.663857799395125
"1AQ2_A","wcnSC","hbe",-0.379814337462432
"1AQ2_A","wcnSC","hpshh",-0.370257346459171
"1AQ2_A","wcnSC","r4s_JC",-0.746575670048885
"1AQ2_A","wcnSC","resvol",0.049367645608259
"1AQ2_A","wcnSC","rsa",-0.833091839953432
"1AQ2_A","wcnSC","seqent",-0.6452603451619
"1AQL_A","wcnAA","ddgent",-0.689735516327627
"1AQL_A","wcnAA","hbe",-0.351476004085278
"1AQL_A","wcnAA","hpshh",-0.302373141621929
"1AQL_A","wcnAA","r4s_JC",-0.57801976902397
"1AQL_A","wcnAA","resvol",-0.0504063364228897
"1AQL_A","wcnAA","rsa",-0.806465272407911
"1AQL_A","wcnAA","seqent",-0.498013761878679
"1AQL_A","wcnC","ddgent",-0.59271361856162
"1AQL_A","wcnC","hbe",-0.435302794166986
"1AQL_A","wcnC","hpshh",-0.218705153553477
"1AQL_A","wcnC","r4s_JC",-0.520107565099373
"1AQL_A","wcnC","resvol",0.030050853847126
"1AQL_A","wcnC","rsa",-0.732421534180168
"1AQL_A","wcnC","seqent",-0.438455646742875
"1AQL_A","wcnCA","ddgent",-0.635926716973692
"1AQL_A","wcnCA","hbe",-0.382387353638422
"1AQL_A","wcnCA","hpshh",-0.246171609992009
"1AQL_A","wcnCA","r4s_JC",-0.550300906707831
"1AQL_A","wcnCA","resvol",0.0147942141897292
"1AQL_A","wcnCA","rsa",-0.761931619815777
"1AQL_A","wcnCA","seqent",-0.466591402614494
"1AQL_A","wcnCB","ddgent",-0.702204361350159
"1AQL_A","wcnCB","hbe",-0.363131551983249
"1AQL_A","wcnCB","hpshh",-0.291800360419722
"1AQL_A","wcnCB","r4s_JC",-0.577018118168975
"1AQL_A","wcnCB","resvol",0.010227972744419
"1AQL_A","wcnCB","rsa",-0.808261213630619
"1AQL_A","wcnCB","seqent",-0.489906062982753
"1AQL_A","wcnN","ddgent",-0.563938386048436
"1AQL_A","wcnN","hbe",-0.433812963318415
"1AQL_A","wcnN","hpshh",-0.223035418545878
"1AQL_A","wcnN","r4s_JC",-0.493756010395289
"1AQL_A","wcnN","resvol",0.0214514925481884
"1AQL_A","wcnN","rsa",-0.704660041935351
"1AQL_A","wcnN","seqent",-0.418559133602271
"1AQL_A","wcnO","ddgent",-0.582451693197761
"1AQL_A","wcnO","hbe",-0.456285179800575
"1AQL_A","wcnO","hpshh",-0.209755827438644
"1AQL_A","wcnO","r4s_JC",-0.523480525527418
"1AQL_A","wcnO","resvol",0.0230621398965092
"1AQL_A","wcnO","rsa",-0.730571292785668
"1AQL_A","wcnO","seqent",-0.440895444168882
"1AQL_A","wcnSC","ddgent",-0.735758769200165
"1AQL_A","wcnSC","hbe",-0.317962243403005
"1AQL_A","wcnSC","hpshh",-0.348673793235337
"1AQL_A","wcnSC","r4s_JC",-0.583426954183307
"1AQL_A","wcnSC","resvol",-0.0200298483067426
"1AQL_A","wcnSC","rsa",-0.83215073203616
"1AQL_A","wcnSC","seqent",-0.506741800938438
"1AST_A","wcnAA","ddgent",-0.663453086327158
"1AST_A","wcnAA","hbe",-0.333743729441251
"1AST_A","wcnAA","hpshh",-0.25405147835322
"1AST_A","wcnAA","r4s_JC",-0.617504649756427
"1AST_A","wcnAA","resvol",0.11247602246721
"1AST_A","wcnAA","rsa",-0.868618014857248
"1AST_A","wcnAA","seqent",-0.54512595493743
"1AST_A","wcnC","ddgent",-0.466780169504238
"1AST_A","wcnC","hbe",-0.417850189234891
"1AST_A","wcnC","hpshh",-0.104524947278051
"1AST_A","wcnC","r4s_JC",-0.491669426536348
"1AST_A","wcnC","resvol",0.174102169772882
"1AST_A","wcnC","rsa",-0.729434512030119
"1AST_A","wcnC","seqent",-0.424955587955967
"1AST_A","wcnCA","ddgent",-0.580103502587565
"1AST_A","wcnCA","hbe",-0.374736119292505
"1AST_A","wcnCA","hpshh",-0.188323928385902
"1AST_A","wcnCA","r4s_JC",-0.586968775596947
"1AST_A","wcnCA","resvol",0.238216771311447
"1AST_A","wcnCA","rsa",-0.808023271156009
"1AST_A","wcnCA","seqent",-0.523702963340308
"1AST_A","wcnCB","ddgent",-0.682428560714018
"1AST_A","wcnCB","hbe",-0.319958060532288
"1AST_A","wcnCB","hpshh",-0.215635877133956
"1AST_A","wcnCB","r4s_JC",-0.643033966635141
"1AST_A","wcnCB","resvol",0.221090572521575
"1AST_A","wcnCB","rsa",-0.870619769295893
"1AST_A","wcnCB","seqent",-0.581841011259786
"1AST_A","wcnN","ddgent",-0.455117377934448
"1AST_A","wcnN","hbe",-0.46494428494936
"1AST_A","wcnN","hpshh",-0.131156727792286
"1AST_A","wcnN","r4s_JC",-0.496705235612461
"1AST_A","wcnN","resvol",0.208015643501294
"1AST_A","wcnN","rsa",-0.699637954211973
"1AST_A","wcnN","seqent",-0.438335019512212
"1AST_A","wcnO","ddgent",-0.438531463286582
"1AST_A","wcnO","hbe",-0.456675134325438
"1AST_A","wcnO","hpshh",-0.0823341768120345
"1AST_A","wcnO","r4s_JC",-0.452913797883998
"1AST_A","wcnO","resvol",0.154542497730445
"1AST_A","wcnO","rsa",-0.699104853817586
"1AST_A","wcnO","seqent",-0.38929135479822
"1AST_A","wcnSC","ddgent",-0.733405835145879
"1AST_A","wcnSC","hbe",-0.26656044426418
"1AST_A","wcnSC","hpshh",-0.28557370604697
"1AST_A","wcnSC","r4s_JC",-0.672288762167572
"1AST_A","wcnSC","resvol",0.170452336476092
"1AST_A","wcnSC","rsa",-0.90250292710841
"1AST_A","wcnSC","seqent",-0.607537050372096
"1B04_A","wcnAA","ddgent",-0.661367360071217
"1B04_A","wcnAA","hbe",-0.230491550136582
"1B04_A","wcnAA","hpshh",-0.356029537781911
"1B04_A","wcnAA","r4s_JC",-0.50999255298322
"1B04_A","wcnAA","resvol",-0.106184444308005
"1B04_A","wcnAA","rsa",-0.795898896243766
"1B04_A","wcnAA","seqent",-0.455402081901839
"1B04_A","wcnC","ddgent",-0.567400553662906
"1B04_A","wcnC","hbe",-0.359683564307187
"1B04_A","wcnC","hpshh",-0.215795711659774
"1B04_A","wcnC","r4s_JC",-0.406942152340671
"1B04_A","wcnC","resvol",0.0167711618365594
"1B04_A","wcnC","rsa",-0.69707286825169
"1B04_A","wcnC","seqent",-0.367055297653835
"1B04_A","wcnCA","ddgent",-0.611600536946274
"1B04_A","wcnCA","hbe",-0.28922114455369
"1B04_A","wcnCA","hpshh",-0.254194076587306
"1B04_A","wcnCA","r4s_JC",-0.462011405529464
"1B04_A","wcnCA","resvol",0.017885044107513
"1B04_A","wcnCA","rsa",-0.730917539119404
"1B04_A","wcnCA","seqent",-0.410410591224151
"1B04_A","wcnCB","ddgent",-0.698045261791519
"1B04_A","wcnCB","hbe",-0.269597946336771
"1B04_A","wcnCB","hpshh",-0.330168721768351
"1B04_A","wcnCB","r4s_JC",-0.49964958554778
"1B04_A","wcnCB","resvol",0.0199355587185654
"1B04_A","wcnCB","rsa",-0.806391203500484
"1B04_A","wcnCB","seqent",-0.435841676994997
"1B04_A","wcnN","ddgent",-0.52695274933209
"1B04_A","wcnN","hbe",-0.390893343012109
"1B04_A","wcnN","hpshh",-0.20630405818584
"1B04_A","wcnN","r4s_JC",-0.371536689354041
"1B04_A","wcnN","resvol",0.0430328838977886
"1B04_A","wcnN","rsa",-0.641025060300252
"1B04_A","wcnN","seqent",-0.325025849725765
"1B04_A","wcnO","ddgent",-0.557833806467725
"1B04_A","wcnO","hbe",-0.370827784344702
"1B04_A","wcnO","hpshh",-0.216361210554486
"1B04_A","wcnO","r4s_JC",-0.409126301378437
"1B04_A","wcnO","resvol",0.0177432036948085
"1B04_A","wcnO","rsa",-0.683299071051187
"1B04_A","wcnO","seqent",-0.370891765732791
"1B04_A","wcnSC","ddgent",-0.714832788364418
"1B04_A","wcnSC","hbe",-0.215845511305217
"1B04_A","wcnSC","hpshh",-0.391331296221682
"1B04_A","wcnSC","r4s_JC",-0.533664512608908
"1B04_A","wcnSC","resvol",-0.0436101602136888
"1B04_A","wcnSC","rsa",-0.833289953266196
"1B04_A","wcnSC","seqent",-0.471126018729725
"1B2R_A","wcnAA","ddgent",-0.684347509044846
"1B2R_A","wcnAA","hbe",-0.447044516058108
"1B2R_A","wcnAA","hpshh",-0.49795699849914
"1B2R_A","wcnAA","r4s_JC",-0.653204693657319
"1B2R_A","wcnAA","resvol",0.037667372217568
"1B2R_A","wcnAA","rsa",-0.864708997701372
"1B2R_A","wcnAA","seqent",-0.47471338849349
"1B2R_A","wcnC","ddgent",-0.574567857376574
"1B2R_A","wcnC","hbe",-0.487545597409339
"1B2R_A","wcnC","hpshh",-0.377451792195828
"1B2R_A","wcnC","r4s_JC",-0.585532722265074
"1B2R_A","wcnC","resvol",0.143640655816762
"1B2R_A","wcnC","rsa",-0.776705286226325
"1B2R_A","wcnC","seqent",-0.414551994410519
"1B2R_A","wcnCA","ddgent",-0.624930586068601
"1B2R_A","wcnCA","hbe",-0.458920927673105
"1B2R_A","wcnCA","hpshh",-0.411378364452225
"1B2R_A","wcnCA","r4s_JC",-0.626224343807828
"1B2R_A","wcnCA","resvol",0.142411443277483
"1B2R_A","wcnCA","rsa",-0.805254249205298
"1B2R_A","wcnCA","seqent",-0.438994006887901
"1B2R_A","wcnCB","ddgent",-0.688945656136939
"1B2R_A","wcnCB","hbe",-0.455660717914178
"1B2R_A","wcnCB","hpshh",-0.463766271366745
"1B2R_A","wcnCB","r4s_JC",-0.656312902879845
"1B2R_A","wcnCB","resvol",0.119059691068151
"1B2R_A","wcnCB","rsa",-0.858238201912707
"1B2R_A","wcnCB","seqent",-0.479411824860569
"1B2R_A","wcnN","ddgent",-0.542011087531669
"1B2R_A","wcnN","hbe",-0.501614339952144
"1B2R_A","wcnN","hpshh",-0.329184279823125
"1B2R_A","wcnN","r4s_JC",-0.551671728794923
"1B2R_A","wcnN","resvol",0.130549319292367
"1B2R_A","wcnN","rsa",-0.728071526950411
"1B2R_A","wcnN","seqent",-0.363510517030518
"1B2R_A","wcnO","ddgent",-0.544449222657455
"1B2R_A","wcnO","hbe",-0.528457653144349
"1B2R_A","wcnO","hpshh",-0.358923716279142
"1B2R_A","wcnO","r4s_JC",-0.544261948721913
"1B2R_A","wcnO","resvol",0.143879128213154
"1B2R_A","wcnO","rsa",-0.774337939026669
"1B2R_A","wcnO","seqent",-0.396218907454836
"1B2R_A","wcnSC","ddgent",-0.706205184776613
"1B2R_A","wcnSC","hbe",-0.406704504872079
"1B2R_A","wcnSC","hpshh",-0.507878028039584
"1B2R_A","wcnSC","r4s_JC",-0.659441679243629
"1B2R_A","wcnSC","resvol",0.0696597586083889
"1B2R_A","wcnSC","rsa",-0.870995962735352
"1B2R_A","wcnSC","seqent",-0.487793192147036
"1BF2_A","wcnAA","ddgent",-0.596819706346144
"1BF2_A","wcnAA","hbe",-0.334093290907177
"1BF2_A","wcnAA","hpshh",-0.112582989681336
"1BF2_A","wcnAA","r4s_JC",-0.546767168307569
"1BF2_A","wcnAA","resvol",0.182189206461303
