"pdb","hps","variable","value"
"1A2T_A","hpsww","wcnC",0.229805628032163
"1A2T_A","hpsww","wcnCA",0.27071168047487
"1A2T_A","hpsww","wcnCB",0.326730399667943
"1A2T_A","hpsww","wcnN",0.161131708349504
"1A2T_A","hpsww","wcnO",0.182458111072907
"1A2T_A","hpsww","wcnSC",0.358647430920499
"1A4L_A","hpshh","asa",0.506060223182668
"1A4L_A","hpshh","bfAA",0.420326851528072
"1A4L_A","hpshh","bfC",0.161192295686551
"1A4L_A","hpshh","bfCA",0.233349428309555
"1A4L_A","hpshh","bfCB",0.247825698637393
"1A4L_A","hpshh","bfN",0.170995970206765
"1A4L_A","hpshh","bfO",0.151756308534154
"1A4L_A","hpshh","bfSC",0.504236392758524
"1A4L_A","hpshh","ddgent",0.422748021005513
"1A4L_A","hpshh","hbe_mean",0.0909535267621927
"1A4L_A","hpshh","resvol",-0.0450500541813542
"1A4L_A","hpshh","rsa",0.489452006348812
"1A4L_A","hpshh","seqent",0.185777861446627
"1A4L_A","hpshh","sizeAA",0.289265526339008
"1A4L_A","hpshh","sizeSC",0.289265526339008
"1A4L_A","hpshh","VAAarea",0.462138219393155
"1A4L_A","hpshh","VAAeccentricity",0.469451437149162
"1A4L_A","hpshh","VAAedge_length_total",0.43756728228643
"1A4L_A","hpshh","VAAfree_volume",0.500055329057706
"1A4L_A","hpshh","VAAmodified_volume",0.445129294609166
"1A4L_A","hpshh","VAAnfaces",0.0612846133580929
"1A4L_A","hpshh","VAAvolume",0.447586520575622
"1A4L_A","hpshh","VCAarea",0.394269625277569
"1A4L_A","hpshh","VCAeccentricity",0.399371700723771
"1A4L_A","hpshh","VCAedge_length_total",0.364170533361436
"1A4L_A","hpshh","VCAfree_volume",0.410566189871497
"1A4L_A","hpshh","VCAmodified_volume",0.377644041807862
"1A4L_A","hpshh","VCAnfaces",-0.0315163967408981
"1A4L_A","hpshh","VCAvolume",0.38116451524279
"1A4L_A","hpshh","VSCarea",0.445079499471418
"1A4L_A","hpshh","VSCeccentricity",0.452607696757918
"1A4L_A","hpshh","VSCedge_length_total",0.424945570322396
"1A4L_A","hpshh","VSCfree_volume",0.48979524781001
"1A4L_A","hpshh","VSCmodified_volume",0.427125284704555
"1A4L_A","hpshh","VSCnfaces",-0.0184782270072765
"1A4L_A","hpshh","VSCvolume",0.428360603623239
"1A4L_A","hpshh","wcnAA",-0.365793797780224
"1A4L_A","hpshh","wcnC",-0.260066307227024
"1A4L_A","hpshh","wcnCA",-0.294407260017777
"1A4L_A","hpshh","wcnCB",-0.3530011558018
"1A4L_A","hpshh","wcnN",-0.229457421536757
"1A4L_A","hpshh","wcnO",-0.272081060692551
"1A4L_A","hpshh","wcnSC",-0.391524614804416
"1A4L_A","hpskd","asa",-0.539957222642564
"1A4L_A","hpskd","bfAA",-0.410332635902574
"1A4L_A","hpskd","bfC",-0.159458464131765
"1A4L_A","hpskd","bfCA",-0.244346182098638
"1A4L_A","hpskd","bfCB",-0.236377707268475
"1A4L_A","hpskd","bfN",-0.179164065316467
"1A4L_A","hpskd","bfO",-0.152512473233201
"1A4L_A","hpskd","bfSC",-0.502207802165316
"1A4L_A","hpskd","ddgent",-0.421875878922052
"1A4L_A","hpskd","hbe_mean",-0.0514661025843815
"1A4L_A","hpskd","resvol",-0.170454493375487
"1A4L_A","hpskd","rsa",-0.499580050304426
"1A4L_A","hpskd","seqent",-0.220776306420408
"1A4L_A","hpskd","sizeAA",-0.469997544672376
"1A4L_A","hpskd","sizeSC",-0.469997544672376
"1A4L_A","hpskd","VAAarea",-0.483508714972485
"1A4L_A","hpskd","VAAeccentricity",-0.451860450024666
"1A4L_A","hpskd","VAAedge_length_total",-0.457290116081195
"1A4L_A","hpskd","VAAfree_volume",-0.465044447504798
"1A4L_A","hpskd","VAAmodified_volume",-0.468540905902815
"1A4L_A","hpskd","VAAnfaces",-0.0812435618458301
"1A4L_A","hpskd","VAAvolume",-0.471128024241102
"1A4L_A","hpskd","VCAarea",-0.389325833609307
"1A4L_A","hpskd","VCAeccentricity",-0.389448674786985
"1A4L_A","hpskd","VCAedge_length_total",-0.353957894817014
"1A4L_A","hpskd","VCAfree_volume",-0.355985562610986
"1A4L_A","hpskd","VCAmodified_volume",-0.373952052381932
"1A4L_A","hpskd","VCAnfaces",0.0320161623522922
"1A4L_A","hpskd","VCAvolume",-0.377719850744179
"1A4L_A","hpskd","VSCarea",-0.459678997139751
"1A4L_A","hpskd","VSCeccentricity",-0.452571696143264
"1A4L_A","hpskd","VSCedge_length_total",-0.437305992218071
"1A4L_A","hpskd","VSCfree_volume",-0.455011605742373
"1A4L_A","hpskd","VSCmodified_volume",-0.443514846888202
"1A4L_A","hpskd","VSCnfaces",-0.00450642846955098
"1A4L_A","hpskd","VSCvolume",-0.444252323970062
"1A4L_A","hpskd","wcnAA",0.389250007491464
"1A4L_A","hpskd","wcnC",0.264244560336437
"1A4L_A","hpskd","wcnCA",0.302399861487105
"1A4L_A","hpskd","wcnCB",0.363185747018366
"1A4L_A","hpskd","wcnN",0.240745630734872
"1A4L_A","hpskd","wcnO",0.271117502726735
"1A4L_A","hpskd","wcnSC",0.40430127687546
"1A4L_A","hpsww","asa",-0.446193614733193
"1A4L_A","hpsww","bfAA",-0.399475671159925
"1A4L_A","hpsww","bfC",-0.112202778279707
"1A4L_A","hpsww","bfCA",-0.198956995840382
"1A4L_A","hpsww","bfCB",-0.229386551322284
"1A4L_A","hpsww","bfN",-0.171468098279183
"1A4L_A","hpsww","bfO",-0.117979290010276
"1A4L_A","hpsww","bfSC",-0.460508708127354
"1A4L_A","hpsww","ddgent",-0.475421289179267
"1A4L_A","hpsww","hbe_mean",-0.0797985857490677
"1A4L_A","hpsww","resvol",0.149006580648189
"1A4L_A","hpsww","rsa",-0.433674117829856
"1A4L_A","hpsww","seqent",-0.191639919148421
"1A4L_A","hpsww","sizeAA",-0.155982353811372
"1A4L_A","hpsww","sizeSC",-0.155982353811372
"1A4L_A","hpsww","VAAarea",-0.394712173775424
"1A4L_A","hpsww","VAAeccentricity",-0.448952391216481
"1A4L_A","hpsww","VAAedge_length_total",-0.374504665258104
"1A4L_A","hpsww","VAAfree_volume",-0.470057824929759
"1A4L_A","hpsww","VAAmodified_volume",-0.380265777212207
"1A4L_A","hpsww","VAAnfaces",-0.0604898993756899
"1A4L_A","hpsww","VAAvolume",-0.381764197087931
"1A4L_A","hpsww","VCAarea",-0.339981510774216
"1A4L_A","hpsww","VCAeccentricity",-0.34917706043814
"1A4L_A","hpsww","VCAedge_length_total",-0.316198553980779
"1A4L_A","hpsww","VCAfree_volume",-0.399386967427894
"1A4L_A","hpsww","VCAmodified_volume",-0.327713358556139
"1A4L_A","hpsww","VCAnfaces",0.0271670276871482
"1A4L_A","hpsww","VCAvolume",-0.330096105835189
"1A4L_A","hpsww","VSCarea",-0.390657551617901
"1A4L_A","hpsww","VSCeccentricity",-0.427408788826919
"1A4L_A","hpsww","VSCedge_length_total",-0.384140381111003
"1A4L_A","hpsww","VSCfree_volume",-0.46923228147128
"1A4L_A","hpsww","VSCmodified_volume",-0.375556641047831
"1A4L_A","hpsww","VSCnfaces",-0.0351009477449595
"1A4L_A","hpsww","VSCvolume",-0.377137529661717
"1A4L_A","hpsww","wcnAA",0.322530811884465
"1A4L_A","hpsww","wcnC",0.213996530644229
"1A4L_A","hpsww","wcnCA",0.253193722140957
"1A4L_A","hpsww","wcnCB",0.313293457133549
"1A4L_A","hpsww","wcnN",0.194730948797021
"1A4L_A","hpsww","wcnO",0.229835950191327
"1A4L_A","hpsww","wcnSC",0.348066158024087
"1A65_A","hpshh","asa",0.31856945844639
"1A65_A","hpshh","bfAA",0.148160665503832
"1A65_A","hpshh","bfC",0.0631036573523591
"1A65_A","hpshh","bfCA",0.0817907493660068
"1A65_A","hpshh","bfCB",0.112713154398876
"1A65_A","hpshh","bfN",0.050853769089306
"1A65_A","hpshh","bfO",0.0789673712202784
"1A65_A","hpshh","bfSC",0.182658807508816
"1A65_A","hpshh","ddgent",0.248681897150845
"1A65_A","hpshh","hbe_mean",0.23594860910948
"1A65_A","hpshh","resvol",-0.202676459051222
"1A65_A","hpshh","rsa",0.285507831434408
"1A65_A","hpshh","seqent",0.0234082866054668
"1A65_A","hpshh","sizeAA",0.167738576649235
"1A65_A","hpshh","sizeSC",0.167738576649235
"1A65_A","hpshh","VAAarea",0.209067348488041
"1A65_A","hpshh","VAAeccentricity",0.219275363191584
"1A65_A","hpshh","VAAedge_length_total",0.193761366854903
"1A65_A","hpshh","VAAfree_volume",0.261860652154327
"1A65_A","hpshh","VAAmodified_volume",0.188737967489467
"1A65_A","hpshh","VAAnfaces",-0.0248049052283183
"1A65_A","hpshh","VAAvolume",0.189420844164241
"1A65_A","hpshh","VCAarea",0.176246388473102
"1A65_A","hpshh","VCAeccentricity",0.128799093096124
"1A65_A","hpshh","VCAedge_length_total",0.150138682865719
"1A65_A","hpshh","VCAfree_volume",0.221359268973432
"1A65_A","hpshh","VCAmodified_volume",0.152704057187413
"1A65_A","hpshh","VCAnfaces",-0.0703029033747821
"1A65_A","hpshh","VCAvolume",0.153681494298803
"1A65_A","hpshh","VSCarea",0.199230411338349
"1A65_A","hpshh","VSCeccentricity",0.248685795813752
"1A65_A","hpshh","VSCedge_length_total",0.176806649277925
"1A65_A","hpshh","VSCfree_volume",0.254150499942235
"1A65_A","hpshh","VSCmodified_volume",0.168586075391863
"1A65_A","hpshh","VSCnfaces",-0.088063320639854
"1A65_A","hpshh","VSCvolume",0.169880901195591
"1A65_A","hpshh","wcnAA",-0.198665903738073
"1A65_A","hpshh","wcnC",-0.136552453266865
"1A65_A","hpshh","wcnCA",-0.160157260129429
"1A65_A","hpshh","wcnCB",-0.181194398206715
"1A65_A","hpshh","wcnN",-0.14264103740424
"1A65_A","hpshh","wcnO",-0.134153648254509
"1A65_A","hpshh","wcnSC",-0.221722784060679
"1A65_A","hpskd","asa",-0.318124313640859
"1A65_A","hpskd","bfAA",-0.12752581502483
"1A65_A","hpskd","bfC",-0.0380541820973571
"1A65_A","hpskd","bfCA",-0.0581015171549605
"1A65_A","hpskd","bfCB",-0.0817795653483314
"1A65_A","hpskd","bfN",-0.0206737458552906
"1A65_A","hpskd","bfO",-0.0565009968650637
"1A65_A","hpskd","bfSC",-0.164540641862226
"1A65_A","hpskd","ddgent",-0.264725543723688
"1A65_A","hpskd","hbe_mean",-0.184594466992216
"1A65_A","hpskd","resvol",0.0138784268875936
"1A65_A","hpskd","rsa",-0.257703236095862
"1A65_A","hpskd","seqent",-0.0347387996318852
"1A65_A","hpskd","sizeAA",-0.34943211341308
"1A65_A","hpskd","sizeSC",-0.34943211341308
"1A65_A","hpskd","VAAarea",-0.211372470957767
"1A65_A","hpskd","VAAeccentricity",-0.185764500540802
"1A65_A","hpskd","VAAedge_length_total",-0.206965340243203
"1A65_A","hpskd","VAAfree_volume",-0.20848006822515
"1A65_A","hpskd","VAAmodified_volume",-0.200009814463528
"1A65_A","hpskd","VAAnfaces",-0.0277344498982853
"1A65_A","hpskd","VAAvolume",-0.200944753685984
"1A65_A","hpskd","VCAarea",-0.143781954635327
"1A65_A","hpskd","VCAeccentricity",-0.107278029483522
"1A65_A","hpskd","VCAedge_length_total",-0.122762596834061
"1A65_A","hpskd","VCAfree_volume",-0.142316374758429
"1A65_A","hpskd","VCAmodified_volume",-0.123586449642489
"1A65_A","hpskd","VCAnfaces",0.0721875485537467
"1A65_A","hpskd","VCAvolume",-0.12443252456956
"1A65_A","hpskd","VSCarea",-0.199532896914045
"1A65_A","hpskd","VSCeccentricity",-0.231330597924716
"1A65_A","hpskd","VSCedge_length_total",-0.185257893096638
"1A65_A","hpskd","VSCfree_volume",-0.194512984722243
"1A65_A","hpskd","VSCmodified_volume",-0.173279327185396
"1A65_A","hpskd","VSCnfaces",0.0355355992000148
"1A65_A","hpskd","VSCvolume",-0.174998471317416
"1A65_A","hpskd","wcnAA",0.18362269650853
"1A65_A","hpskd","wcnC",0.104611581624642
"1A65_A","hpskd","wcnCA",0.126025327390538
"1A65_A","hpskd","wcnCB",0.157144630001687
"1A65_A","hpskd","wcnN",0.112880821580194
"1A65_A","hpskd","wcnO",0.104792944062859
"1A65_A","hpskd","wcnSC",0.203762705035949
"1A65_A","hpsww","asa",-0.315797018470412
"1A65_A","hpsww","bfAA",-0.163384522838199
"1A65_A","hpsww","bfC",-0.0750751099977276
"1A65_A","hpsww","bfCA",-0.102263502091489
"1A65_A","hpsww","bfCB",-0.134033890965058
"1A65_A","hpsww","bfN",-0.0653717549448192
"1A65_A","hpsww","bfO",-0.0864853197924697
"1A65_A","hpsww","bfSC",-0.197505157677917
"1A65_A","hpsww","ddgent",-0.37514634877114
"1A65_A","hpsww","hbe_mean",-0.227987298677864
"1A65_A","hpsww","resvol",0.215624237909858
"1A65_A","hpsww","rsa",-0.279226039092568
"1A65_A","hpsww","seqent",-0.112642397708006
"1A65_A","hpsww","sizeAA",-0.0925926730633467
"1A65_A","hpsww","sizeSC",-0.0925926730633467
"1A65_A","hpsww","VAAarea",-0.194172859138572
"1A65_A","hpsww","VAAeccentricity",-0.235279045624172
"1A65_A","hpsww","VAAedge_length_total",-0.171210748519738
"1A65_A","hpsww","VAAfree_volume",-0.266868414318656
"1A65_A","hpsww","VAAmodified_volume",-0.168928390609391
"1A65_A","hpsww","VAAnfaces",0.0444254952962094
"1A65_A","hpsww","VAAvolume",-0.169357431436698
"1A65_A","hpsww","VCAarea",-0.193128538695231
"1A65_A","hpsww","VCAeccentricity",-0.160151012874409
"1A65_A","hpsww","VCAedge_length_total",-0.173083394429009
"1A65_A","hpsww","VCAfree_volume",-0.263199061691442
"1A65_A","hpsww","VCAmodified_volume",-0.173818887681372
"1A65_A","hpsww","VCAnfaces",0.0672163743985488
"1A65_A","hpsww","VCAvolume",-0.173995360901012
"1A65_A","hpsww","VSCarea",-0.201963421008382
"1A65_A","hpsww","VSCeccentricity",-0.251492081557711
"1A65_A","hpsww","VSCedge_length_total",-0.176666532265898
"1A65_A","hpsww","VSCfree_volume",-0.285183480911577
"1A65_A","hpsww","VSCmodified_volume",-0.175974088573508
"1A65_A","hpsww","VSCnfaces",0.110700979972984
"1A65_A","hpsww","VSCvolume",-0.176882430059125
"1A65_A","hpsww","wcnAA",0.220769631437547
"1A65_A","hpsww","wcnC",0.154748405521393
"1A65_A","hpsww","wcnCA",0.183072379432096
"1A65_A","hpsww","wcnCB",0.21281490297904
"1A65_A","hpsww","wcnN",0.172072936158321
"1A65_A","hpsww","wcnO",0.146766527338059
"1A65_A","hpsww","wcnSC",0.25015812820938
"1A8H_A","hpshh","asa",0.604928427889695
"1A8H_A","hpshh","bfAA",0.328079203359022
"1A8H_A","hpshh","bfC",0.173774681737074
"1A8H_A","hpshh","bfCA",0.21999373815636
"1A8H_A","hpshh","bfCB",0.277883348538174
"1A8H_A","hpshh","bfN",0.186488263013603
"1A8H_A","hpshh","bfO",0.164097916564594
"1A8H_A","hpshh","bfSC",0.389562088803492
"1A8H_A","hpshh","ddgent",0.460121215899845
"1A8H_A","hpshh","hbe_mean",0.193461150600658
"1A8H_A","hpshh","resvol",-0.0181762797040955
"1A8H_A","hpshh","rsa",0.58014746333994
"1A8H_A","hpshh","seqent",0.0823238887693529
"1A8H_A","hpshh","sizeAA",0.261729033352091
"1A8H_A","hpshh","sizeSC",0.261729033352091
"1A8H_A","hpshh","VAAarea",0.536957328683956
"1A8H_A","hpshh","VAAeccentricity",0.540517093285559
"1A8H_A","hpshh","VAAedge_length_total",0.504905985358466
"1A8H_A","hpshh","VAAfree_volume",0.573141613832099
"1A8H_A","hpshh","VAAmodified_volume",0.524152327092687
"1A8H_A","hpshh","VAAnfaces",0.0393561597159089
"1A8H_A","hpshh","VAAvolume",0.525211942883106
"1A8H_A","hpshh","VCAarea",0.469594991183355
"1A8H_A","hpshh","VCAeccentricity",0.461292164936649
"1A8H_A","hpshh","VCAedge_length_total",0.434230472310216
"1A8H_A","hpshh","VCAfree_volume",0.477439873206105
"1A8H_A","hpshh","VCAmodified_volume",0.454102104956253
"1A8H_A","hpshh","VCAnfaces",-0.0387139230796471
"1A8H_A","hpshh","VCAvolume",0.454575451982368
"1A8H_A","hpshh","VSCarea",0.545780240000499
"1A8H_A","hpshh","VSCeccentricity",0.548800569776323
"1A8H_A","hpshh","VSCedge_length_total",0.504090612218745
"1A8H_A","hpshh","VSCfree_volume",0.564093856359903
"1A8H_A","hpshh","VSCmodified_volume",0.522911703401823
"1A8H_A","hpshh","VSCnfaces",0.0130299926415909
"1A8H_A","hpshh","VSCvolume",0.523636693511263
"1A8H_A","hpshh","wcnAA",-0.42288116657827
"1A8H_A","hpshh","wcnC",-0.307423531426067
"1A8H_A","hpshh","wcnCA",-0.338170582419868
"1A8H_A","hpshh","wcnCB",-0.40774056015849
"1A8H_A","hpshh","wcnN",-0.269487901698736
"1A8H_A","hpshh","wcnO",-0.307798926318082
"1A8H_A","hpshh","wcnSC",-0.457192134560729
"1A8H_A","hpskd","asa",-0.615600713474612
"1A8H_A","hpskd","bfAA",-0.306590891398928
"1A8H_A","hpskd","bfC",-0.146354317633545
"1A8H_A","hpskd","bfCA",-0.187992416493352
"1A8H_A","hpskd","bfCB",-0.234918844915726
"1A8H_A","hpskd","bfN",-0.151877424423845
"1A8H_A","hpskd","bfO",-0.137561473156117
"1A8H_A","hpskd","bfSC",-0.367361698795955
"1A8H_A","hpskd","ddgent",-0.444737863080063
"1A8H_A","hpskd","hbe_mean",-0.113539161415948
"1A8H_A","hpskd","resvol",-0.22843803067229
"1A8H_A","hpskd","rsa",-0.554178732648006
"1A8H_A","hpskd","seqent",-0.0854392649661022
"1A8H_A","hpskd","sizeAA",-0.465918657943112
"1A8H_A","hpskd","sizeSC",-0.465918657943112
"1A8H_A","hpskd","VAAarea",-0.524496845285716
"1A8H_A","hpskd","VAAeccentricity",-0.5006373696171
"1A8H_A","hpskd","VAAedge_length_total",-0.502033679774207
"1A8H_A","hpskd","VAAfree_volume",-0.509441799276291
"1A8H_A","hpskd","VAAmodified_volume",-0.51584319944137
"1A8H_A","hpskd","VAAnfaces",-0.067049531552489
"1A8H_A","hpskd","VAAvolume",-0.517362761767264
"1A8H_A","hpskd","VCAarea",-0.41379164578047
"1A8H_A","hpskd","VCAeccentricity",-0.415462498292031
"1A8H_A","hpskd","VCAedge_length_total",-0.382257737007412
"1A8H_A","hpskd","VCAfree_volume",-0.375469123527749
"1A8H_A","hpskd","VCAmodified_volume",-0.399664040725908
"1A8H_A","hpskd","VCAnfaces",0.0242835791248939
"1A8H_A","hpskd","VCAvolume",-0.40102869336883
"1A8H_A","hpskd","VSCarea",-0.528384643086801
"1A8H_A","hpskd","VSCeccentricity",-0.51399892953792
"1A8H_A","hpskd","VSCedge_length_total",-0.492811162909035
"1A8H_A","hpskd","VSCfree_volume",-0.491792656374056
"1A8H_A","hpskd","VSCmodified_volume",-0.504668350162928
"1A8H_A","hpskd","VSCnfaces",-0.034200434117223
"1A8H_A","hpskd","VSCvolume",-0.506060558351301
"1A8H_A","hpskd","wcnAA",0.403367674574775
"1A8H_A","hpskd","wcnC",0.259621322537694
"1A8H_A","hpskd","wcnCA",0.293030265348363
"1A8H_A","hpskd","wcnCB",0.366083770805543
"1A8H_A","hpskd","wcnN",0.220178769786726
"1A8H_A","hpskd","wcnO",0.256597978546797
"1A8H_A","hpskd","wcnSC",0.431972005536354
"1A8H_A","hpsww","asa",-0.526458944396857
"1A8H_A","hpsww","bfAA",-0.351516763711516
"1A8H_A","hpsww","bfC",-0.199762778530904
"1A8H_A","hpsww","bfCA",-0.241450097820817
"1A8H_A","hpsww","bfCB",-0.310329410532778
"1A8H_A","hpsww","bfN",-0.209769615390986
"1A8H_A","hpsww","bfO",-0.195315410632752
"1A8H_A","hpsww","bfSC",-0.411148573228333
"1A8H_A","hpsww","ddgent",-0.505872221678802
"1A8H_A","hpsww","hbe_mean",-0.193676200214689
"1A8H_A","hpsww","resvol",0.179716663979804
"1A8H_A","hpsww","rsa",-0.519117858461361
"1A8H_A","hpsww","seqent",-0.189892701323678
"1A8H_A","hpsww","sizeAA",-0.0436294349715326
"1A8H_A","hpsww","sizeSC",-0.0436294349715326
"1A8H_A","hpsww","VAAarea",-0.463936690850271
"1A8H_A","hpsww","VAAeccentricity",-0.507308676322011
"1A8H_A","hpsww","VAAedge_length_total",-0.43982996437046
"1A8H_A","hpsww","VAAfree_volume",-0.550679723470219
"1A8H_A","hpsww","VAAmodified_volume",-0.455855868072606
"1A8H_A","hpsww","VAAnfaces",-0.0282130124050586
"1A8H_A","hpsww","VAAvolume",-0.457196296006267
"1A8H_A","hpsww","VCAarea",-0.434894525128556
"1A8H_A","hpsww","VCAeccentricity",-0.418847175667902
"1A8H_A","hpsww","VCAedge_length_total",-0.400378796295907
"1A8H_A","hpsww","VCAfree_volume",-0.487103006549006
"1A8H_A","hpsww","VCAmodified_volume",-0.42150811416218
"1A8H_A","hpsww","VCAnfaces",0.038032422558461
"1A8H_A","hpsww","VCAvolume",-0.422316086826443
"1A8H_A","hpsww","VSCarea",-0.492517388137794
"1A8H_A","hpsww","VSCeccentricity",-0.526600431129678
"1A8H_A","hpsww","VSCedge_length_total",-0.475616434858901
"1A8H_A","hpsww","VSCfree_volume",-0.57701968586389
"1A8H_A","hpsww","VSCmodified_volume",-0.483251538709611
"1A8H_A","hpsww","VSCnfaces",-0.0455815173124379
"1A8H_A","hpsww","VSCvolume",-0.484489152950344
"1A8H_A","hpsww","wcnAA",0.396161078971535
"1A8H_A","hpsww","wcnC",0.280735019540471
"1A8H_A","hpsww","wcnCA",0.321578599903291
"1A8H_A","hpsww","wcnCB",0.391610950168223
"1A8H_A","hpsww","wcnN",0.244729070697979
"1A8H_A","hpsww","wcnO",0.277731523468306
"1A8H_A","hpsww","wcnSC",0.434449336340731
"1A8S_A","hpshh","asa",0.414215662929852
"1A8S_A","hpshh","bfAA",0.28568213405224
"1A8S_A","hpshh","bfC",0.105866534803539
"1A8S_A","hpshh","bfCA",0.179191492097826
"1A8S_A","hpshh","bfCB",0.22527232554595
"1A8S_A","hpshh","bfN",0.174065971687458
"1A8S_A","hpshh","bfO",0.0903375531636252
"1A8S_A","hpshh","bfSC",0.343081826899222
"1A8S_A","hpshh","ddgent",0.270708801825278
"1A8S_A","hpshh","hbe_mean",0.270266281070401
"1A8S_A","hpshh","resvol",-0.127443378189531
"1A8S_A","hpshh","rsa",0.375514207313268
"1A8S_A","hpshh","seqent",-0.0692621662326075
"1A8S_A","hpshh","sizeAA",0.160149193546362
"1A8S_A","hpshh","sizeSC",0.160149193546362
"1A8S_A","hpshh","VAAarea",0.316966419650498
"1A8S_A","hpshh","VAAeccentricity",0.308650905177654
"1A8S_A","hpshh","VAAedge_length_total",0.299313875949124
"1A8S_A","hpshh","VAAfree_volume",0.377386282569025
"1A8S_A","hpshh","VAAmodified_volume",0.292215900626473
"1A8S_A","hpshh","VAAnfaces",-0.0979429831912271
"1A8S_A","hpshh","VAAvolume",0.294309192803104
"1A8S_A","hpshh","VCAarea",0.251704488091198
"1A8S_A","hpshh","VCAeccentricity",0.241416016175606
"1A8S_A","hpshh","VCAedge_length_total",0.224888764850539
"1A8S_A","hpshh","VCAfree_volume",0.302874246625817
"1A8S_A","hpshh","VCAmodified_volume",0.234358842310635
"1A8S_A","hpshh","VCAnfaces",-0.187725738031954
"1A8S_A","hpshh","VCAvolume",0.236487614015683
"1A8S_A","hpshh","VSCarea",0.327762544485197
"1A8S_A","hpshh","VSCeccentricity",0.382550327930187
"1A8S_A","hpshh","VSCedge_length_total",0.290040709871745
"1A8S_A","hpshh","VSCfree_volume",0.399044760691468
"1A8S_A","hpshh","VSCmodified_volume",0.312625499348621
"1A8S_A","hpshh","VSCnfaces",-0.114549972106842
"1A8S_A","hpshh","VSCvolume",0.312523200041684
"1A8S_A","hpshh","wcnAA",-0.299315354262808
"1A8S_A","hpshh","wcnC",-0.194547559136131
"1A8S_A","hpshh","wcnCA",-0.231243739715581
"1A8S_A","hpshh","wcnCB",-0.281230847302951
"1A8S_A","hpshh","wcnN",-0.197055961795246
"1A8S_A","hpshh","wcnO",-0.212719582266085
"1A8S_A","hpshh","wcnSC",-0.317895391969562
"1A8S_A","hpskd","asa",-0.446022411897969
"1A8S_A","hpskd","bfAA",-0.312518423422342
"1A8S_A","hpskd","bfC",-0.118204122061409
"1A8S_A","hpskd","bfCA",-0.204062556167405
"1A8S_A","hpskd","bfCB",-0.220153457378901
